ProviderNumber varchar(255),HospitalName varchar(255),Address1 varchar(255),Address2 varchar(255),Address3 varchar(255),City varchar(255),State varchar(255),ZIPCode varchar(255),CountryName varchar(255),PhoneNumber varchar(255),HospitalType varchar(255),HospitalOwner varchar(255),EmergencyService varchar(255),Condition varchar(255),MeasureCode varchar(255),MeasureName varchar(255),Score varchar(255),Sample varchar(255),StateAvg varchar(255)
40119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,,,BATESVILLE,AR,72503,INDEPENDENCE,8702621200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibioticstypo,100%,249 patients,AR_PN-3B
11302,RED BAY HOSPITAL,211 HOSPITAL ROAD,,,RED BAY,AL,35582,FRANKLIN,2563569532,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,,AL_AMI-7A
01014F,BIRMINGHAM VA MEDICAL CENTER,700 SOUTH 19TH STREET,,,BIRMINGHAM,AL,35233,JEFFERSON,2059334515,Acute Care - VA Medical Center,Government Federal,No,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,78%,9 patients,AL_AMI-8A
50026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,,,LA MESA,CA,91942,SAN DIEGO,6194650711,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),93%,331 patients,CA_PN-6
30014,JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL,250 EAST DUNLAP AVENUE,,,PHOENIX,AZ,85020,MARICOPA,6028706060,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AZ_AMI-7A
40132,LEO N LEVI NATIONAL ARTHRITIS HOSPITAL,300 PROSPECT AVE,,,HOT SPRINGS,AR,71901,GARLAND,5016241281,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,AR_SCIP-VTE-1
50082,ST JOHN-S REGIONAL MEDICAL CENTER,1600 N ROSE AVE,,,OXNARD,CA,93030,VENTURA,8059882500,Acute Care Hospitals,Voluntary non-profit - Church,No,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),99%,573 patients,CA_SCIP-INF-6
50002,ST ROSE HOSPITAL,27200 CALAROGA AVE,,,HAYWARD,CA,94545,ALAMEDA,5107826200,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),100%,300 patients,CA_SCIP-INF-6typo
50193,SOUTH COAST MEDICAL CENTER,31872 COAST HWY,,,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,CA_AMI-7A
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFOR,2615 E. CLINTON AVENUE,,,FRESNO,CA,93703,FRESNO,5592285338typo,Acute Care - VA Medical Center,Government Federal,No,Surgical Infection Prevention,SCIP-VTE-1typo,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,CA_SCIP-VTE-1
30022,MARICOPA MEDICAL CENTER,2601 EAST ROOSEVELT STREET,,,PHOENIX,AZ,85008,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,92%,115 patients,AZ_PN-5C
30118,YAVAPAI REGIONAL MEDICAL CENTER-EAST,7700 EAST FLORENTINE ROAD,,,PRESCOTT VALLEY,AZtypo,86314,YAVAPAI,9284428165,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,95%,102 patients,AZ_PN-3B
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,,,ANCHORAGE,AK,99508typo,ANCHORAGE,9072761131,Acute Care Hospitals,Proprietary,Yes,Heart Failuretypo,HF-1,Heart Failure Patients Given Discharge Instructions,91%,57 patients,AK_HF-1
50124,VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,,,GLENDALE,CAtypo,91209,LOS ANGELES,8187907100,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,89%,157 patients,CA_SCIP-VTE-1
30093,BANNER DEL E WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,,,SUN CITY WESTtypo,AZ,85375,MARICOPA,6232144000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,77%,242 patients,AZ_HF-1
50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,,,SYLMAR,CA,91342,LOS ANGELES,8183641555,Acute Care Hospitals,Government - Local,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,270 patients,CA_HF-2
41318,BOONEVILLE COMMUNITY HOSPITAL,880 WEST MAIN,,,BOONEVILLE,AR,72927,LOGAN,4796752800,Critical Access Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgerytypo,,,AR_SCIP-INF-4
50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,,,JACKSON,CA,95642,AMADOR,2092237500,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,4 patients,CA_AMI-2
30087,SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,,,SCOTTSDALE,AZ,85260,MARICOPA,4803233000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Preventiontypo,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,51%,104 patients,AZ_SCIP-CARD-2
40085,HELENA REGIONAL MEDICAL CENTER,1801 MARTIN LUTHER KING DRIVE,,,HELENA,AR,72342,PHILLIPS,8703385800,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3Btypo,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,100%,38 patients,AR_PN-3B
50107,MARIAN MEDICAL CENTER,1400 E CHURCH ST,,,SANTA MARIA,CA,93454,SANTA BARBARA,8057393000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,42 patients,CA_PN-4
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,,,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,0 patients,AL_AMI-8A
50104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,,,LYNWOOD,CA,90262,LOS ANGELES,3109008900,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,90%,501 patients,CA_HF-1
50009,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,,,NAPA,CA,94558,NAPA,7072524411,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),96%,99 patients,CA_PN-6
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,,,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,90%,10 patients,AL_SCIP-INF-2
31313,CARONDELET HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,,,NOGALES,AZ,85621,SANTA CRUZ,5202853000,Critical Access Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,2 patients,AZ_HF-3
10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,,,DOTHAN,AL,36302,HOUSTON,3347938701,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,72%,79 patients,AL_SCIP-CARD-2
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,,,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibioticstypo,98%,49 patients,AL_PN-3Btypo
30007,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,,,COTTONWOOD,AZ,86326,YAVAPAI,9286396000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,95%,364 patients,AZ_SCIP-INF-1
30085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,,,TUCSON,AZ,85741,PIMA,5207429000,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-1typo,Heart Attack Patients Given Aspirin at Arrival,99%,154 patients,AZ_AMI-1typo
50070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,,,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,6507423200,Acute Care Hospitals,Voluntary non-profit - Other,No,Pneumonia,PN-6typo,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),94%,101 patients,CA_PN-6
20024,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,,,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,100%,3 patients,AK_AMI-5
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,2905 WEST WARNER ROAD,,,CHANDLERtypo,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,,,AZ_HF-4
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,,,GEORGIANA,ALtypo,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Preventiontypo,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,AL_SCIP-INF-3
10056,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,,,BIRMINGHAM,ALtypo,35205,JEFFERSON,2059397000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,93%,308 patients,AL_PN-5C
40011,JOHN ED CHAMBERS MEM HOSP; INC,HIGHWAY 10 AT DETROIT STREET,,,DANVILLEtypo,ARtypo,72833,YELL,4794952241,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,4 patients,AR_AMI-2
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,,,TUBA CITY,AZ,86045,COCONINO,9282832501,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,52%,84 patients,AZ_SCIP-INF-1
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,,,HARTSELLE,AL,35640,MORGAN,2567736511,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,78%,9 patients,AL_SCIP-VTE-2
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,,,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,89%,28 patients,AL_HF-2typo
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,,,THOMASVILLE,AL,36784,CLARKE,3346366221,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,86%,14 patients,AL_SCIP-INF-1
50245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,,,COLTON,CA,92324,SAN BERNARDINO,9095801000,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,313 patients,CA_SCIP-VTE-2
31313,CARONDELET HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,,,NOGALES,AZ,85621,SANTA CRUZ,5202853000,Critical Access Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccinationtypo,90%,20 patients,AZ_PN-2
50045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,,,EL CENTRO,CA,92243,IMPERIAL,7603397100typo,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,93%,135 patients,CA_SCIP-VTE-2
20001,PROVIDENCE ALASKA MEDICAL CENTER,BOX 196604,,,ANCHORAGE,AK,99519,ANCHORAGE,9072613675,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AK_AMI-7A
50139,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,,,DOWNEY,CA,90242,LOS ANGELES,5624616007,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,38%,8 patients,CA_AMI-7A
50075,KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND,280 W MAC ARTHUR BLVD,,,OAKLAND,CA,94611,ALAMEDA,5107521000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,97%,294 patients,CA_SCIP-VTE-1
50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,12601 GARDEN GROVE BLVD,,,GARDEN GROVE,CA,92843,ORANGE,7145375160,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,CA_AMI-7A
50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,,,SYLMAR,CA,91342,LOS ANGELES,8183641555typo,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,CA_SCIP-INF-4
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,,,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,93%,195 patients,AR_PN-3B
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,,,HARTSELLEtypo,AL,35640,MORGAN,2567736511,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,1 patients,AL_AMI-3
10065,RUSSELL MEDICAL CENTER,3316 HIGHWAY 280,,,ALEXANDER CITY,AL,35010,TALLAPOOSA,2563297100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,AL_SCIP-INF-4
30065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,,,MESA,AZ,85202,MARICOPA,4805123000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,92%,99 patients,AZ_PN-2
50242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,,,SANTA CRUZtypo,CA,95065,SANTA CRUZ,8314627700,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97%,352 patients,CA_SCIP-INF-1
41326,DELTA MEMORIAL HOSPITAL,300 EAST PICKENS,,,DUMAS,AR,71639,DESHA,8703824303,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,2 patients,AR_SCIP-INF-3
10149,BAPTIST MEDICAL CENTER EAST,400 TAYLOR ROAD,,,MONTGOMERY,AL,36117typo,MONTGOMERY,3342448330,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,55 patients,AL_HF-3
50042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,,,RED BLUFF,CA,96080,TEHAMA,5305298012,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,98%,121 patients,CA_PN-5C
50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,,,SANTA MONICA,CA,90404,LOS ANGELES,3103194000,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,53%,81 patients,CA_PN-7
50238,METHODIST HOSPITAL OF SOUTHERN CA,300 W HUNTINGTON DR,,,ARCADIA,CA,91006,LOS ANGELES,6264454441,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,90%,358 patients,CA_PN-3B
50084,ST JOSEPHS MED CENTER OF STOCKTON,1800 N CALIFORNIA ST,,,STOCKTON,CA,95204,SAN JOAQUIN,2099432000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-3Btypo,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,95%,165 patients,CA_PN-3B
10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,,,DOTHAN,AL,36302,HOUSTON,3347938701,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccinationtypo,93%,191 patients,AL_PN-2
50121,HANFORD COMMUNITY MEDICAL CENTER,450 GREENFIELD AVE,,,HANFORD,CAtypo,93230,KINGS,5595829000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,82%,207 patients,CA_HF-1
50425,KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE,2025 MORSE AVE,,,SACRAMENTO,CA,95825,SACRAMENTO,9169735000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),100%,788 patients,CA_SCIP-INF-6
50261,SIERRA VIEW DISTRICT HOSPITAL,465 W PUTNAM AVE,,,PORTERVILLE,CA,93257,TULARE,5597841110,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,94%,49 patients,CA_PN-4
50196,CENTRAL VALLEY GENERAL HOSPITAL,1025 N DOUTY ST,,,HANFORD,CA,93230typo,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,88%,81 patients,CA_SCIP-INF-2
31300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,,,WICKENBURG,AZ,85390,MARICOPA,9286845421,Critical Access Hospitals,Voluntary non-profit - Private,No,Surgical Infection Preventiontypo,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,AZ_SCIP-INF-4typo
30087,SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,,,SCOTTSDALE,AZ,85260,MARICOPA,4803233000,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),96%,24 patients,AZ_AMI-3
